fpi_program_name,fpi_al_number,submission_period,agency_identifier_name,budget_function,budget_subfunction,federal_account_symbol,federal_account_name,program_activity_code,program_activity_name,object_class_code,object_class_name,direct_or_reimbursable_funding_source,disaster_emergency_fund_code,disaster_emergency_fund_name,obligations_incurred,obligations_undelivered_orders_unpaid_total,obligations_undelivered_orders_unpaid_total_FYB,USSGL480100_undelivered_orders_obligations_unpaid,USSGL480100_undelivered_orders_obligations_unpaid_FYB,USSGL488100_upward_adj_prior_year_undeliv_orders_oblig_unpaid,obligations_delivered_orders_unpaid_total,obligations_delivered_orders_unpaid_total_FYB,USSGL490100_delivered_orders_obligations_unpaid,USSGL490100_delivered_orders_obligations_unpaid_FYB,USSGL498100_upward_adj_of_prior_year_deliv_orders_oblig_unpaid,gross_outlay_amount_FYB_to_period_end,gross_outlay_amount_FYB,gross_outlays_undelivered_orders_prepaid_total,gross_outlays_undelivered_orders_prepaid_total_FYB,USSGL480200_undelivered_orders_obligations_prepaid_advanced,USSGL480200_undelivered_orders_obligations_prepaid_advanced_FYB,USSGL488200_upward_adj_prior_year_undeliv_orders_oblig_prepaid,gross_outlays_delivered_orders_paid_total,gross_outlays_delivered_orders_paid_total_FYB,USSGL490200_delivered_orders_obligations_paid,USSGL490800_authority_outlayed_not_yet_disbursed,USSGL490800_authority_outlayed_not_yet_disbursed_FYB,USSGL498200_upward_adj_of_prior_year_deliv_orders_oblig_paid,deobligations_or_recoveries_or_refunds_from_prior_year,USSGL487100_downward_adj_prior_year_unpaid_undeliv_orders_oblig,USSGL497100_downward_adj_prior_year_unpaid_deliv_orders_oblig,USSGL487200_downward_adj_prior_year_prepaid_undeliv_order_oblig,USSGL497200_downward_adj_of_prior_year_paid_deliv_orders_oblig,USSGL483100_undelivered_orders_obligations_transferred_unpaid,USSGL493100_delivered_orders_obligations_transferred_unpaid,USSGL483200_undeliv_orders_oblig_transferred_prepaid_advanced,last_modified_date
watershed rehabilitation program,10.916,FY2025P08,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,11.5,Other personnel compensation,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,20802.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20802.05,0.0,0.0,0.0,0.0,0.0,0.0,20802.05,0.0,20802.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
watershed rehabilitation program,10.916,FY2025P08,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,11.5,Other personnel compensation,D,Z,Infrastructure Investment and Jobs Act,18046.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18046.81,0.0,0.0,0.0,0.0,0.0,0.0,18046.81,0.0,18046.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
watershed rehabilitation program,10.916,FY2025P08,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,12.1,Civilian personnel benefits,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,293315.02,0.0,0.0,0.0,0.0,0.0,19999.38,19999.38,19999.38,18109.46,0.0,291425.1,0.0,0.0,0.0,0.0,0.0,0.0,291425.1,0.0,291425.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
watershed rehabilitation program,10.916,FY2025P08,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,12.1,Civilian personnel benefits,D,Z,Infrastructure Investment and Jobs Act,143412.35,0.0,0.0,0.0,0.0,0.0,8613.44,8613.44,8613.44,6384.4,0.0,141183.31,0.0,0.0,0.0,0.0,0.0,0.0,141183.31,0.0,141183.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
watershed rehabilitation program,10.916,FY2025P08,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,21.0,Travel and transportation of persons,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1046.22,1448.32,1882.5,1448.32,1882.5,0.0,0.0,0.0,0.0,5415.38,0.0,6895.78,0.0,0.0,0.0,0.0,0.0,0.0,6895.78,0.0,6895.78,0.0,0.0,0.0,-1448.32,-1448.32,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
watershed rehabilitation program,10.916,FY2025P08,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,21.0,Travel and transportation of persons,D,Z,Infrastructure Investment and Jobs Act,1006.87,4093.2,2458.25,4015.45,2458.25,77.75,0.0,0.0,0.0,7994.75,0.0,7366.67,0.0,0.0,0.0,0.0,0.0,0.0,7366.67,0.0,7366.67,0.0,0.0,0.0,-4093.2,-4093.2,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
watershed rehabilitation program,10.916,FY2025P08,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,25.1,Advisory and assistance services,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,470979.82,8874750.79,11175354.28,8874750.79,11175354.28,0.0,73924.65,73924.65,73924.65,54619.03,0.0,2752277.69,9500.0,0.0,0.0,0.0,9500.0,0.0,2761777.69,0.0,2761777.69,0.0,0.0,0.0,-32180.12,-32180.12,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
watershed rehabilitation program,10.916,FY2025P08,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,25.1,Advisory and assistance services,D,Z,Infrastructure Investment and Jobs Act,485.07,27296612.51,30312432.26,27296612.51,30312432.26,0.0,19343.04,19343.04,19343.04,147027.35,0.0,3143989.13,20146.5,20146.5,20146.5,20146.5,20146.5,0.0,3143989.13,0.0,3143989.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
watershed rehabilitation program,10.916,FY2025P08,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,34503.82,27828155.83,26790072.88,27828155.83,26790072.88,0.0,228223.19,228223.19,228223.19,3635214.11,0.0,2403411.79,198568.44,346080.58,346080.58,346080.58,198568.44,0.0,2255899.65,0.0,2255899.65,0.0,0.0,0.0,-177844.9,-177844.9,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
watershed rehabilitation program,10.916,FY2025P08,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,25.2,Other services from non-Federal sources,D,Z,Infrastructure Investment and Jobs Act,0.0,11244668.5,8966984.25,11244668.5,8966984.25,0.0,0.0,0.0,0.0,3752124.18,0.0,1474439.93,0.0,0.0,0.0,0.0,0.0,0.0,1474439.93,0.0,1474439.93,0.0,0.0,0.0,-742.75,-742.75,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
watershed rehabilitation program,10.916,FY2025P08,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,25.4,Operation and maintenance of facilities,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-11952.61,-11952.61,0.0,-11952.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11952.61,11952.61,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
watershed rehabilitation program,10.916,FY2025P08,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,25.5,Research and development contracts,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.14,-15.14,-15.14,-15.14,-15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
watershed rehabilitation program,10.916,FY2025P08,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,26.0,Supplies and materials,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,135.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.55,0.0,0.0,0.0,0.0,0.0,0.0,135.55,0.0,135.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
watershed rehabilitation program,10.916,FY2025P08,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,26.0,Supplies and materials,D,Z,Infrastructure Investment and Jobs Act,76.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.79,0.0,0.0,0.0,0.0,0.0,0.0,76.79,0.0,76.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
watershed rehabilitation program,10.916,FY2025P08,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,39648864.41,41149931.42,39648864.41,41149931.42,0.0,0.0,0.0,0.0,4194345.63,0.0,5695412.64,6044019.71,6368564.58,6368564.58,6368564.58,6044019.71,0.0,5370867.77,0.0,5370867.77,0.0,0.0,0.0,-834630.89,-834630.89,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
watershed rehabilitation program,10.916,FY2025P08,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,41.0,"Grants, subsidies, and contributions",D,Z,Infrastructure Investment and Jobs Act,0.0,30862904.53,32140247.67,30862904.53,32140247.67,0.0,12293.85,12293.85,12293.85,3276003.21,0.0,4541052.5,0.0,0.0,0.0,0.0,0.0,0.0,4541052.5,0.0,4541052.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,11.1,Full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,137340198.19,0.0,0.0,0.0,0.0,0.0,8047473.78,8047473.78,8047473.78,4229832.78,0.0,133522557.19,-68.93,-68.93,-68.93,-68.93,-68.93,0.0,133522557.19,0.0,133522557.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,11.1,Full-time permanent,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,715130.52,0.0,0.0,0.0,0.0,0.0,28774.87,28774.87,28774.87,13403.47,0.0,699759.12,0.0,0.0,0.0,0.0,0.0,0.0,699759.12,0.0,699759.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,11.3,Other than full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,481234.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481234.07,0.0,0.0,0.0,0.0,0.0,0.0,481234.07,0.0,481234.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,11.5,Other personnel compensation,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1059977.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059977.55,0.0,0.0,0.0,0.0,0.0,0.0,1059977.55,0.0,1059977.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,11.5,Other personnel compensation,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1373.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373.12,0.0,0.0,0.0,0.0,0.0,0.0,1373.12,0.0,1373.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,12.1,Civilian personnel benefits,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,60894677.69,65976.12,66464.62,65976.12,66464.62,0.0,3734303.91,3734303.91,3734303.91,1961103.66,0.0,59121965.94,0.0,0.0,0.0,0.0,0.0,0.0,59121965.94,0.0,59121965.94,0.0,0.0,0.0,-66131.63,-65976.12,0.0,0.0,-155.51,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,12.1,Civilian personnel benefits,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,324953.64,0.0,0.0,0.0,0.0,0.0,12244.38,12244.38,12244.38,5564.79,0.0,318274.05,0.0,0.0,0.0,0.0,0.0,0.0,318274.05,0.0,318274.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,13.0,Benefits for former personnel,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,13353.11,26279.14,17970.8,26279.14,17970.8,0.0,0.0,0.0,0.0,0.0,0.0,5044.77,0.0,0.0,0.0,0.0,0.0,0.0,5044.77,0.0,5044.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,21.0,Travel and transportation of persons,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-183036.05,2507441.46,5064763.47,2498923.08,5064763.47,8518.38,-282234.99,-282234.99,-282359.79,37322.91,124.8,2693843.86,26307.13,16610.2,16610.2,16610.2,26307.13,0.0,2703540.79,0.0,2703540.79,0.0,0.0,0.0,-89379.08,-89379.08,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,21.0,Travel and transportation of persons,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,2780.41,122.35,0.0,122.35,0.0,0.0,0.0,0.0,0.0,1243.9,0.0,3901.96,0.0,0.0,0.0,0.0,0.0,0.0,3901.96,0.0,3901.96,0.0,0.0,0.0,-122.35,-122.35,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,22.0,Transportation of things,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,12966.03,406095.44,844439.93,406095.44,844439.93,0.0,-17124.99,-17124.99,-17124.99,5882.83,0.0,474318.34,74.37,0.0,0.0,0.0,74.37,0.0,474392.71,0.0,474392.71,0.0,0.0,0.0,-3274.75,-3274.75,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,23.1,Rental payments to GSA,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,4493065.38,16212.53,-5888893.36,16212.53,-5888893.36,0.0,1300.0,1300.0,1300.0,5896005.89,0.0,4482665.38,0.0,0.0,0.0,0.0,0.0,0.0,4482665.38,0.0,4482665.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,23.2,Rental payments to others,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,10615696.62,420.0,19168920.12,420.0,19168920.12,0.0,-0.02,-0.02,-0.02,-19168200.14,0.0,10615996.62,0.0,0.0,0.0,0.0,0.0,0.0,10615996.62,0.0,10615996.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,23.3,"Communications, utilities, and miscellaneous charges",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,3474053.86,3418460.36,-12980456.36,3418460.36,-12980456.36,0.0,6.45,6.45,6.45,13274147.14,0.0,349277.83,-0.01,2816.69,2816.69,2816.69,-0.01,0.0,346461.13,0.0,346461.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,24.0,Printing and reproduction,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,168869.96,216230.85,75665.23,216230.85,75665.23,0.0,0.0,0.0,0.0,983.76,0.0,29288.1,0.0,0.0,0.0,0.0,0.0,0.0,29288.1,0.0,29288.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,25.1,Advisory and assistance services,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,32880626.39,199442294.57,242503170.23,199405736.43,242503170.23,36558.14,1223803.66,1223803.66,1223803.66,1212702.91,0.0,75930401.3,4885024.75,5971774.32,5971774.32,5971774.32,4885024.75,0.0,74843651.73,0.0,74843651.73,0.0,0.0,0.0,-7407489.72,-7407489.72,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,25.1,Advisory and assistance services,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,1477562.95,1875802.03,1477562.95,1875802.03,0.0,0.0,0.0,0.0,0.0,0.0,398239.08,4180.44,5804.79,5804.79,5804.79,4180.44,0.0,396614.73,0.0,396614.73,0.0,0.0,0.0,-11672.64,-11672.64,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,25.1,Advisory and assistance services,,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-4472540.48,51733133.18,29139596.62,51733133.18,29139596.62,0.0,72587.97,72587.97,72587.97,30115142.65,0.0,2976477.64,962254.47,489493.33,489493.33,489493.33,962254.47,0.0,3449238.78,0.0,3449238.78,0.0,0.0,0.0,-1478555.37,-1478555.37,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,25.2,Other services from non-Federal sources,R,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,0.0,-2617.8,0.0,-2617.8,0.0,0.0,0.0,0.0,2617.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
environmental quality incentives program,10.912,FY2025P08,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0002,ENVIRONMENTAL QUALITY INCENTIVES PROGRAM,25.2,Other services from non-Federal sources,,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01
